sample,cell_group,threshold_method,score,n_high,n_low,lower_cutoff,upper_cutoff,mean_high,mean_low,delta_high_minus_low,mannwhitney_p,mannwhitney_fdr
GSM4453614_P39,Plasma cells,within_sample_positive_quartiles,NRF2_redox_score,56,56,7.031734115198394,8.466119933265794,3.3285733126718995,5.339473646298535,-2.010900333626635,2.3857507570628005e-10,4.771501514125601e-10
GSM4453614_P39,Plasma cells,within_sample_positive_quartiles,Ribosome_translation_score,56,56,7.031734115198394,8.466119933265794,8.732300984510742,10.334207799283996,-1.6019068147732547,0.00010764582486813012,0.00014352776649084016
GSM4453614_P39,Plasma cells,within_sample_positive_quartiles,Apoptosis_DDR_score,56,56,7.031734115198394,8.466119933265794,0.9279103594925674,3.203838083618915,-2.2759277241263476,3.891047025514052e-12,1.556418810205621e-11
GSM4453614_P39,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,223,393,0.0,0.0,6.4075025356773745,5.976188426931593,0.4313141087457817,0.003944461072799485,0.003944461072799485
GSM4453614_P39,Plasma cells,detected_vs_undetected,NRF2_redox_score,223,393,0.0,0.0,4.3108566704018685,2.441856652129678,1.8690000182721906,1.1233121798025384e-31,4.493248719210154e-31
GSM4453614_P39,Plasma cells,detected_vs_undetected,Ribosome_translation_score,223,393,0.0,0.0,9.741209590680645,8.882624846888039,0.8585847437926066,4.464041611694116e-12,8.928083223388232e-12
GSM4453614_P39,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,223,393,0.0,0.0,2.0902361130008114,1.5985371306653586,0.49169898233545273,0.0003831403593110076,0.0005108538124146768
GSM4453614_P39,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,126,586,,7.820645839838757,5.690805860895453,5.9418128748562085,-0.25100701396075564,0.060514667197813704,0.08068622293041827
GSM4453614_P39,B-lineage combined,within_sample_positive_median,NRF2_redox_score,126,586,,7.820645839838757,3.4946828606939975,2.9640905742076575,0.5305922864863399,0.002226850019450237,0.0047381351823966725
GSM4453614_P39,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,126,586,,7.820645839838757,9.28521285560791,9.188224305205992,0.09698855040191745,0.11552085844720215,0.11552085844720215
GSM4453614_P39,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,126,586,,7.820645839838757,1.2819711780572918,1.7688746803175281,-0.4869035022602364,0.0023690675911983363,0.0047381351823966725
GSM4453614_P39,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,63,63,7.079156073600441,8.577764064201745,5.459688710350429,6.936091573931202,-1.4764028635807733,1.2351112195161562e-06,1.646814959354875e-06
GSM4453614_P39,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,63,63,7.079156073600441,8.577764064201745,3.359577289722895,5.32036004862606,-1.9607827589031648,3.340211551362181e-12,6.680423102724362e-12
GSM4453614_P39,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,63,63,7.079156073600441,8.577764064201745,8.732739758823808,10.299132107249582,-1.566392348425774,1.9184614953100274e-05,1.9184614953100274e-05
GSM4453614_P39,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,63,63,7.079156073600441,8.577764064201745,0.952788498425961,3.1433212105233195,-2.1905327120973586,2.6847644413869426e-13,1.073905776554777e-12
GSM4453614_P39,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,251,461,0.0,0.0,6.190113150240124,5.7380162308639795,0.45209691937614416,0.002670060249062332,0.002670060249062332
GSM4453614_P39,B-lineage combined,detected_vs_undetected,NRF2_redox_score,251,461,0.0,0.0,4.244066949100172,2.4122045828828376,1.8318623662173343,1.5723930551528742e-35,6.289572220611497e-35
GSM4453614_P39,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,251,461,0.0,0.0,9.71831891451774,8.926113264887972,0.7922056496297678,1.1939143042263448e-11,2.3878286084526897e-11
GSM4453614_P39,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,251,461,0.0,0.0,1.9963311011018505,1.5119518974505983,0.4843792036512522,0.00011381356115219276,0.00015175141486959036
GSM4453615_P40,B cells,within_sample_positive_median,UPR_ER_stress_score,13,134,,9.728098822029157,2.375724484758228,2.2617945250724154,0.11392995968581277,0.5448765386174224,0.7265020514898964
GSM4453615_P40,B cells,within_sample_positive_median,NRF2_redox_score,13,134,,9.728098822029157,3.5648336660841844,2.11899320136559,1.4458404647185943,0.008959411564866203,0.03583764625946481
GSM4453615_P40,B cells,within_sample_positive_median,Ribosome_translation_score,13,134,,9.728098822029157,5.939605146977443,7.409310785659697,-1.469705638682254,0.09262364773358758,0.18524729546717517
GSM4453615_P40,B cells,within_sample_positive_median,Apoptosis_DDR_score,13,134,,9.728098822029157,0.7785756786354298,0.9916723307969117,-0.213096652161482,0.7532319677580305,0.7532319677580305
GSM4453615_P40,B cells,within_sample_positive_quartiles,UPR_ER_stress_score,7,7,9.038304519386925,10.035477879041595,2.510313602681225,3.611143022382553,-1.100829419701328,0.25932400932400934,0.3457653457653458
GSM4453615_P40,B cells,within_sample_positive_quartiles,NRF2_redox_score,7,7,9.038304519386925,10.035477879041595,2.8534427985630697,5.1400509599938635,-2.286608161430794,0.01748251748251748,0.03496503496503496
GSM4453615_P40,B cells,within_sample_positive_quartiles,Ribosome_translation_score,7,7,9.038304519386925,10.035477879041595,6.242730183571642,6.793866430976889,-0.551136247405247,0.9015151515151516,0.9015151515151516
GSM4453615_P40,B cells,within_sample_positive_quartiles,Apoptosis_DDR_score,7,7,9.038304519386925,10.035477879041595,0.23700745370517845,2.2605543182880465,-2.023546864582868,0.00781742411821831,0.03126969647287324
GSM4453615_P40,B cells,detected_vs_undetected,UPR_ER_stress_score,26,121,0.0,0.0,3.031572795555859,2.1086280328686637,0.9229447626871954,0.013644901829851888,0.027289803659703776
GSM4453615_P40,B cells,detected_vs_undetected,NRF2_redox_score,26,121,0.0,0.0,4.1541382808514955,1.8370275317350795,2.317110749116416,3.332428575778108e-07,1.3329714303112432e-06
GSM4453615_P40,B cells,detected_vs_undetected,Ribosome_translation_score,26,121,0.0,0.0,6.7411839982082,7.394972960625562,-0.6537889624173623,0.19112843328058338,0.25483791104077785
GSM4453615_P40,B cells,detected_vs_undetected,Apoptosis_DDR_score,26,121,0.0,0.0,1.1724394570231835,0.9299351261689586,0.24250433085422496,0.4376762362446083,0.4376762362446083
GSM4453615_P40,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,5,59,,8.552611784348546,5.233095197873844,4.11316491760929,1.1199302802645539,0.3416872275911855,0.4555829701215807
GSM4453615_P40,Plasma cells,within_sample_positive_median,NRF2_redox_score,5,59,,8.552611784348546,4.962652706074127,1.5145755532367846,3.448077152837342,0.014952387659003167,0.05980955063601267
GSM4453615_P40,Plasma cells,within_sample_positive_median,Ribosome_translation_score,5,59,,8.552611784348546,6.064672860053859,6.740236557460069,-0.6755636974062096,0.6976312713521864,0.6976312713521864
GSM4453615_P40,Plasma cells,within_sample_positive_median,Apoptosis_DDR_score,5,59,,8.552611784348546,1.9151488447693517,0.8213778963551892,1.0937709484141624,0.1324968166573709,0.2649936333147418
GSM4453615_P40,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,9,55,0.0,0.0,6.037770186033717,3.9000413537093435,2.137728832324374,0.03696111534674794,0.06942451228122046
GSM4453615_P40,Plasma cells,detected_vs_undetected,NRF2_redox_score,9,55,0.0,0.0,4.3831516138857,1.3586337572067206,3.0245178566789797,0.0005326911541205361,0.0021307646164821442
GSM4453615_P40,Plasma cells,detected_vs_undetected,Ribosome_translation_score,9,55,0.0,0.0,7.673840670719489,6.526050093707961,1.147790577011528,0.27948267835854745,0.27948267835854745
GSM4453615_P40,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,9,55,0.0,0.0,1.7454740859331825,0.7695958788255324,0.9758782071076502,0.05206838421091534,0.06942451228122046
GSM4453615_P40,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,18,193,,9.558443765959767,3.21856309482211,2.823175933072954,0.3953871617491558,0.2723542944087972,0.3631390592117296
GSM4453615_P40,B-lineage combined,within_sample_positive_median,NRF2_redox_score,18,193,,9.558443765959767,4.0446129513921045,1.9256897134112256,2.118923237980879,0.00010735132673133778,0.00042940530692535113
GSM4453615_P40,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,18,193,,9.558443765959767,5.801111509667527,7.22093174199743,-1.4198202323299025,0.0753887292998729,0.1507774585997458
GSM4453615_P40,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,18,193,,9.558443765959767,0.7152806581403003,0.9749614736338046,-0.2596808154935043,0.48131162140108485,0.48131162140108485
GSM4453615_P40,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,9,9,8.42749613147522,9.910407711720891,2.2840211433892734,5.194166893444903,-2.9101457500556296,0.021616393562166825,0.04590215939977372
GSM4453615_P40,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,9,9,8.42749613147522,9.910407711720891,3.3779563421172276,4.806007477329242,-1.4280511352120144,0.07738861114200664,0.10318481485600885
GSM4453615_P40,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,9,9,8.42749613147522,9.910407711720891,6.063832483933951,7.953181922733078,-1.889349438799127,0.1333202155896274,0.1333202155896274
GSM4453615_P40,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,9,9,8.42749613147522,9.910407711720891,0.5542730053921597,2.0975393230984585,-1.5432663177062986,0.02295107969988686,0.04590215939977372
GSM4453615_P40,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,35,176,0.0,0.0,3.804594981678737,2.668444695631376,1.1361502860473611,0.005242740878946711,0.010485481757893421
GSM4453615_P40,B-lineage combined,detected_vs_undetected,NRF2_redox_score,35,176,0.0,0.0,4.21302742363172,1.6875294771949674,2.5254979464367526,4.522222743514136e-10,1.8088890974056544e-09
GSM4453615_P40,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,35,176,0.0,0.0,6.981009999711103,7.123434564713813,-0.1424245650027105,0.6287430514276671,0.6287430514276671
GSM4453615_P40,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,35,176,0.0,0.0,1.3197912187428975,0.8798291113741379,0.4399621073687596,0.06477740933729205,0.0863698791163894
GSM4453616_P41,B cells,detected_vs_undetected,UPR_ER_stress_score,3,7,0.0,0.0,2.7739664567010096,3.075024509566734,-0.3010580528657245,0.5166666666666666,0.5166666666666666
GSM4453616_P41,B cells,detected_vs_undetected,NRF2_redox_score,3,7,0.0,0.0,3.9303228184125127,2.889115870531445,1.0412069478810677,0.5166666666666666,0.5166666666666666
GSM4453616_P41,B cells,detected_vs_undetected,Ribosome_translation_score,3,7,0.0,0.0,8.738132416599855,6.260006644155432,2.4781257724444234,0.03333333333333333,0.13333333333333333
GSM4453616_P41,B cells,detected_vs_undetected,Apoptosis_DDR_score,3,7,0.0,0.0,2.205360160654386,1.1487812287905184,1.0565789318638676,0.4657589694018267,0.5166666666666666
GSM4453616_P41,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,4,7,0.0,0.0,5.701107507385751,6.536030022863729,-0.8349225154779782,0.4121212121212121,0.5494949494949495
GSM4453616_P41,Plasma cells,detected_vs_undetected,NRF2_redox_score,4,7,0.0,0.0,5.073182087071243,1.4964220005183353,3.5767600865529072,0.006060606060606061,0.024242424242424242
GSM4453616_P41,Plasma cells,detected_vs_undetected,Ribosome_translation_score,4,7,0.0,0.0,10.425398765601813,8.651283811935851,1.7741149536659613,0.04242424242424242,0.08484848484848484
GSM4453616_P41,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,4,7,0.0,0.0,1.8987783645138867,1.669832983397203,0.22894538111668372,0.7748122022199504,0.7748122022199504
GSM4453616_P41,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,4,17,,8.563067138465183,3.0752324079382336,5.0648694997003725,-1.9896370917621389,0.09857978279030911,0.19715956558061823
GSM4453616_P41,B-lineage combined,within_sample_positive_median,NRF2_redox_score,4,17,,8.563067138465183,4.527606660345187,2.6277667799700133,1.8998398803751737,0.09857978279030911,0.19715956558061823
GSM4453616_P41,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,4,17,,8.563067138465183,9.272488891455415,7.953239408177891,1.319249483277524,0.3167919799498747,0.35700074813013727
GSM4453616_P41,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,4,17,,8.563067138465183,2.129985429537727,1.4953853945401083,0.6346000349976189,0.35700074813013727,0.35700074813013727
GSM4453616_P41,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,7,14,0.0,0.0,4.446618485663719,4.805527266215231,-0.3589087805515119,0.6888200894392846,0.6888200894392846
GSM4453616_P41,B-lineage combined,detected_vs_undetected,NRF2_redox_score,7,14,0.0,0.0,4.583385257646073,2.1927689355248896,2.3906163221211836,0.004231166150670795,0.01692466460268318
GSM4453616_P41,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,7,14,0.0,0.0,9.702284616029546,7.4556452280456424,2.2466393879839037,0.012469900240798073,0.024939800481596146
GSM4453616_P41,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,7,14,0.0,0.0,2.030170562859815,1.4093071060938607,0.6208634567659541,0.28274545993277467,0.3769939465770329
GSM4453617_P42,B cells,within_sample_positive_median,UPR_ER_stress_score,19,74,,8.694264341464729,3.738929365816812,3.379748547509879,0.35918081830693316,0.5700873563141131,0.7601164750854842
GSM4453617_P42,B cells,within_sample_positive_median,NRF2_redox_score,19,74,,8.694264341464729,5.036595544408118,3.2411818206270637,1.7954137237810541,0.0009818150863612058,0.003927260345444823
GSM4453617_P42,B cells,within_sample_positive_median,Ribosome_translation_score,19,74,,8.694264341464729,8.919912727838385,8.55667672483775,0.36323600300063497,0.5017276208861272,0.7601164750854842
GSM4453617_P42,B cells,within_sample_positive_median,Apoptosis_DDR_score,19,74,,8.694264341464729,1.2384916138718243,1.238629597307516,-0.00013798343569182414,0.81655971621247,0.81655971621247
GSM4453617_P42,B cells,within_sample_positive_quartiles,UPR_ER_stress_score,10,10,7.9751404379590705,9.292271219892452,2.9152290238776044,5.292619375218329,-2.377390351340724,0.031145570791027408,0.10780511433877435
GSM4453617_P42,B cells,within_sample_positive_quartiles,NRF2_redox_score,10,10,7.9751404379590705,9.292271219892452,4.68903819613662,5.906892989708157,-1.2178547935715374,0.053902557169387175,0.10780511433877435
GSM4453617_P42,B cells,within_sample_positive_quartiles,Ribosome_translation_score,10,10,7.9751404379590705,9.292271219892452,8.21297679834556,9.503535699147358,-1.2905589008017984,0.21229383619233155,0.21229383619233155
GSM4453617_P42,B cells,within_sample_positive_quartiles,Apoptosis_DDR_score,10,10,7.9751404379590705,9.292271219892452,1.144937732687659,2.264443313407406,-1.1195055807197467,0.14551855657456617,0.19402474209942155
GSM4453617_P42,B cells,detected_vs_undetected,UPR_ER_stress_score,37,56,0.0,0.0,4.311596756541261,2.885928044182567,1.4256687123586942,0.004820835950755138,0.006427781267673517
GSM4453617_P42,B cells,detected_vs_undetected,NRF2_redox_score,37,56,0.0,0.0,5.372056589004176,2.442440647803615,2.9296159412005607,8.783341528498472e-11,3.513336611399389e-10
GSM4453617_P42,B cells,detected_vs_undetected,Ribosome_translation_score,37,56,0.0,0.0,9.15674840653832,8.283441579017945,0.8733068275203753,0.0922438552978454,0.0922438552978454
GSM4453617_P42,B cells,detected_vs_undetected,Apoptosis_DDR_score,37,56,0.0,0.0,1.7303192590497836,0.9137163978478368,0.8166028612019468,0.004541704382767814,0.006427781267673517
GSM4453617_P42,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,30,113,,8.327074953570607,5.784764759968263,5.431456553232118,0.3533082067361448,0.39515186439315886,0.39515186439315886
GSM4453617_P42,Plasma cells,within_sample_positive_median,NRF2_redox_score,30,113,,8.327074953570607,4.8833231568556785,2.4101524665683933,2.473170690287285,2.911596165687991e-06,1.1646384662751963e-05
GSM4453617_P42,Plasma cells,within_sample_positive_median,Ribosome_translation_score,30,113,,8.327074953570607,9.375239575162599,8.09903402081978,1.2762055543428197,0.00010894889917585227,0.00021789779835170453
GSM4453617_P42,Plasma cells,within_sample_positive_median,Apoptosis_DDR_score,30,113,,8.327074953570607,1.679783662058918,0.8694722093877457,0.8103114526711722,0.0019663492623366464,0.002621799016448862
GSM4453617_P42,Plasma cells,within_sample_positive_quartiles,UPR_ER_stress_score,15,15,7.660668506242753,8.675534805981929,5.2561934566818875,5.932428660505496,-0.6762352038236088,0.6186695570822622,0.9044032874629765
GSM4453617_P42,Plasma cells,within_sample_positive_quartiles,NRF2_redox_score,15,15,7.660668506242753,8.675534805981929,5.0920482373238345,4.666118943392686,0.42592929393114876,0.6783024655972324,0.9044032874629765
